id,label_0,label_1,label_2,label_3
127963,1.0,2.382207389352189e-44,1.245762051118834e-34,1.1328164944759126e-36
127964,1.0,6.958857897465425e-27,2.6136408043379543e-20,4.9240868097851085e-23
127965,1.195307590069069e-42,5.679835301160511e-32,1.0,0.0
127966,4.655366231092604e-31,2.818151966012413e-26,1.0,2.8210940683787217e-41
127967,3.355411182887616e-24,2.9896111822813412e-28,1.0,2.795636484511192e-32
127968,1.0,1.4891989951017426e-24,8.966274332969694e-22,1.3931330034333168e-21
127969,2.6350582875427994e-17,9.832486387584272e-12,1.0,6.770781158826185e-23
127970,1.0,3.476943900166571e-32,6.236712700038566e-35,7.674120641716142e-29
127971,1.0,1.4309373606571042e-30,6.12743134046803e-28,4.9955445127071055e-24
127972,1.0,1.7925319067200456e-31,1.7983987944332248e-34,3.659680006308819e-28
127973,1.0,8.910230917161971e-27,6.965641793101534e-24,2.036494470191717e-25
127974,1.0,1.5316873627277095e-35,4.000183882756842e-24,7.782588149515556e-27
127975,1.2611686178923354e-44,1.1546699346036493e-42,5.6241587866839266e-27,1.0
127976,1.0,0.0,2.4270911974698047e-27,1.1665271885943107e-35
127977,1.0,1.0439496492703551e-29,1.4504995904620353e-19,2.5385855940277393e-21
127978,1.0,2.3793040222060975e-26,4.495647465456145e-21,6.683280076130346e-22
127979,9.552790946826967e-20,4.5954506069464463e-29,1.0,5.378848082249469e-26
127980,1.0,0.0,1.9778338365071575e-24,1.9076079547513504e-32
127981,1.0,0.0,9.262125714354978e-29,1.925658662331585e-33
127982,1.0,0.0,5.141026612191332e-30,3.7330591089613127e-42
127983,1.0,5.730169454983943e-33,1.0129608248018735e-39,3.9023367916931316e-31
127984,0.0,4.0637655465419695e-44,9.863138027086766e-35,1.0
127985,1.0848852710802734e-41,9.04117769182372e-42,2.662979451429463e-24,1.0
127986,0.0,0.0,2.715098782108389e-31,1.0
127987,1.0,3.0462199580880394e-33,1.4777651113506597e-20,6.400907364410292e-26
127988,1.0,2.4924660366803515e-38,3.0106438472185337e-22,2.093762567163335e-25
127989,1.0,0.0,9.090874581575773e-31,1.6495084417066273e-29
127990,9.948080090046248e-28,1.128966648808699e-24,1.0,5.272967671630452e-31
127991,1.6585063168206445e-21,2.859857439697734e-26,1.8860551003324944e-22,1.0
127992,0.0,1.401298464324817e-45,1.6157891605583747e-31,1.0
127993,1.0,4.627363506866186e-28,2.441529398907531e-21,1.194113085520149e-20
127994,3.475599586919049e-35,1.6951129329297372e-35,1.0,7.006492321624085e-45
127995,1.0,5.8848053342278e-29,2.649992695888096e-28,5.819297721842174e-25
127996,1.0,2.935286506432666e-30,1.6410101644928604e-22,5.007717425335571e-24
127997,1.0,1.2102094224731915e-20,7.084939982281402e-19,8.579035563411252e-17
127998,1.0,9.706703290116196e-28,5.554497618454407e-21,4.06136350166227e-17
127999,1.0,2.035378312290243e-38,1.844430160470911e-24,1.30501795440719e-29
128000,1.0,0.0,4.569528265089055e-21,3.8108303604849737e-33
128001,1.0,1.9815921952214138e-19,1.1092958411852683e-15,4.395602940876833e-14
128002,1.0,0.0,5.976604954298204e-31,3.703771971056924e-40
128003,7.286752014489049e-44,1.2611686178923354e-44,5.8792690078614154e-27,1.0
128004,1.0,0.0,4.4780365286281215e-28,7.831573270094469e-36
128005,1.0,4.0427340292564286e-26,5.650631438453013e-12,2.9313432160210245e-18
128006,1.0,6.320000162945208e-23,1.346384408862123e-18,4.5897899027160915e-15
128007,1.0,3.5833485971467015e-24,1.925114112453883e-19,6.743236453373662e-20
128008,1.0,3.7410713829193943e-34,2.4219337137934093e-17,2.071523271418179e-20
128009,1.0,2.105288392026176e-39,7.795916633669201e-23,1.3187261218982308e-27
128010,1.0,0.0,1.7174719776863606e-34,1.401298464324817e-45
128011,1.0,2.6785680539375377e-16,6.945514584473511e-13,5.431793795133977e-13
128012,7.512653832364435e-10,1.4510268302145978e-17,4.804443065609121e-09,1.0
128013,3.007403383243949e-17,1.8638528546923371e-16,1.0,2.7456925554828375e-21
128014,1.0,2.624149812377463e-13,8.768309862905443e-12,6.590490653213266e-11
128015,1.0,1.0037500899958665e-40,1.5756151820465342e-25,4.262603738385915e-27
128016,3.3360754159161843e-09,1.472353104663829e-26,1.0,4.445265516369779e-24
128017,1.0,2.2925242876354007e-42,7.880670153969398e-19,2.7135305210526407e-27
128018,1.0,5.123564211994514e-37,3.0597717819891933e-21,6.373209460200668e-32
128019,1.0,1.961817850054744e-44,1.6945895505833743e-27,3.2390281341145207e-31
128020,1.0,0.0,1.7089419175666883e-28,3.789811696766468e-41
128021,1.0,1.2611686178923354e-44,5.723136563571864e-25,5.502523733282477e-32
128022,1.0,0.0,8.559509059453345e-27,5.556317463694636e-37
128023,3.169737126302736e-42,1.2611686178923354e-43,5.694738064021974e-25,1.0
128024,2.5159473147873496e-40,4.492032562508292e-35,8.334610053904283e-26,1.0
128025,3.2229864679470793e-44,2.5932667601534e-39,9.743467366824604e-28,1.0
128026,1.0,0.0,1.352263281120623e-32,2.35625202351813e-35
128027,1.0,5.1437713190259525e-23,8.809263371144594e-23,1.9631779289592456e-22
128028,1.2876055147202874e-39,1.2715843681293466e-25,1.0,5.605193857299268e-45
128029,1.6815581571897805e-44,3.0127916982983567e-43,4.311289398487278e-26,1.0
128030,1.1467143620457294e-17,1.0,3.7236678851901806e-29,1.7953048045514631e-37
128031,4.30313198710162e-37,3.4364066652377776e-34,3.5995211770834534e-28,1.0
128032,1.0,2.2141419721606787e-22,6.929278656940541e-13,2.4887917849224262e-21
128033,1.0,6.070547073630609e-28,4.129272382974913e-17,7.064402638635359e-19
128034,1.0,5.6409912942198425e-24,4.986798943480061e-19,1.9341622009712829e-25
128035,1.0,1.401298464324817e-45,2.4354915862935493e-29,1.0558412371597084e-35
128036,1.0,4.92150033655519e-41,2.480379454345566e-14,5.111265832109778e-22
128037,1.0,2.14460826049666e-33,1.4786875813118536e-23,6.170026651565556e-28
128038,1.0,4.831660138761638e-25,8.674497500055792e-18,4.637166738959191e-22
128039,1.0,3.7906936279766094e-32,7.939471774152893e-21,1.0021425775929752e-22
128040,1.0,5.0340666421944026e-40,1.0392765323211353e-22,4.38105397664397e-26
128041,1.3359526357873914e-33,3.187502451921815e-36,1.0,2.371417391176888e-40
128042,1.0,4.603245663951608e-27,2.8725522390265623e-33,7.201583498357904e-29
128043,2.0511926661093807e-40,8.769886309130435e-41,6.136257394489874e-18,1.0
128044,1.0,7.060136582857922e-29,3.0802355194854163e-18,2.7331257190397893e-18
128045,1.0,2.7389327039565627e-15,8.92985395026196e-22,7.123690421299185e-20
128046,1.0,2.972043330811127e-28,2.943459079345599e-16,3.9211534761587755e-16
128047,1.0,8.403682403059256e-37,2.352327752586659e-27,4.5247918484055243e-29
128048,1.0,3.8385347878706876e-34,2.2838673365348104e-23,2.425410439948082e-24
128049,1.0,2.961623403114447e-18,2.522170261010697e-18,2.3859882206149292e-23
128050,1.0,0.0,5.665052945420142e-33,7.495168536386543e-39
128051,1.0070946626552363e-13,7.443063442167167e-22,4.9222772013397e-18,1.0
128052,1.496334806435019e-38,9.100508668803232e-40,7.326747226978649e-22,1.0
128053,3.035212473727554e-42,0.0,3.442289677613913e-41,1.0
128054,4.203895392974451e-45,0.0,2.534971493837113e-32,1.0
128055,1.0,5.988974916450777e-31,7.268263982473695e-21,1.718460104093093e-28
128056,7.997489921751643e-31,1.8165282132988616e-31,1.0,3.921225466750849e-40
128057,1.0,7.705841395603253e-19,7.930838941843689e-15,1.4247151041484445e-18
128058,1.0,1.0214434500155142e-16,5.751111392671149e-12,3.6212484909913857e-16
128059,1.367195622593317e-33,3.5688259203170724e-21,1.0,7.110055228578072e-37
128060,1.401298464324817e-44,7.707141553786494e-44,4.1108094452775654e-30,1.0
128061,1.0399964945354448e-33,2.8886264419466062e-27,8.109500834180312e-23,1.0
128062,1.0,0.0,0.0,0.0
128063,1.0,4.2725909460298235e-31,3.8644036449144815e-21,6.595512200676362e-25
128064,3.196361797124908e-42,4.484563143952226e-37,2.404652187687749e-26,1.0
128065,1.0,5.404053493599873e-37,3.8821024019662753e-22,7.457039937040185e-31
128066,1.0,5.175976137676577e-41,9.788849402255161e-27,6.559940076232745e-30
128067,1.0,3.3186259993428725e-22,2.921252026138184e-18,1.1561353495167643e-18
128068,1.0,2.2340292330710918e-29,2.9707751016128103e-12,1.1642821576657453e-20
128069,1.0,0.0,5.6120117015751635e-33,5.70450892414044e-37
128070,0.0,5.62901593119279e-42,1.9734676706184584e-34,1.0
128071,2.3609737456265614e-29,3.6640942377413547e-28,1.0,1.9101837154216165e-34
128072,4.904625137936763e-24,8.380911899609584e-24,4.391250395809214e-23,1.0
128073,0.0,0.0,3.952625009401385e-34,1.0
128074,1.0,0.0,3.720524494197927e-39,0.0
128075,1.0,1.9088767940725523e-40,2.8047897651474576e-33,1.1642039479878302e-32
128076,1.0,1.823854971567494e-37,5.931515650800192e-25,9.27959423352312e-22
128077,1.0,4.259622892351552e-30,7.461847924260034e-24,7.143643325983998e-26
128078,1.0,1.5430258579427455e-17,5.0029502974202264e-14,1.795626775698434e-22
128079,1.0,4.052846923068524e-34,5.944575073481031e-21,6.51242329190358e-28
128080,2.2397857605624358e-32,1.1703344715376581e-26,1.0,1.0829045357009502e-38
128081,1.0,2.8649355866462108e-33,3.2826847278546587e-26,1.6847378919834009e-23
128082,3.673298213612945e-38,2.2669138191907125e-32,1.1339648715041794e-24,1.0
128083,8.173633812560225e-41,8.188243862453153e-37,5.740059109103052e-25,1.0
128084,2.9823454671213946e-27,1.3202770540231464e-26,1.0,2.2481029721582326e-27
128085,1.0,4.344025239406933e-44,7.385643889193994e-38,7.212076819325179e-40
128086,1.0,3.0803882727885816e-33,6.0160615224944144e-24,1.6370335482240775e-22
128087,1.0,5.506894179927596e-16,1.0023483779098008e-12,3.6725350951767147e-19
128088,1.0,2.3794047924235394e-42,1.510050622515468e-31,9.889757469513251e-31
128089,1.0,4.038303424522767e-22,2.2387988610497564e-21,3.1426145665712326e-20
128090,5.605193857299268e-45,4.344025239406933e-44,1.3117915703922215e-28,1.0
128091,1.0,2.824448062112208e-26,7.222477060489395e-18,1.0755697834675607e-20
128092,1.0,0.0,0.0,0.0
128093,1.0,3.065641145144539e-33,4.226106543108549e-21,7.158947227545286e-26
128094,1.1909874942599106e-28,1.0,9.941155724904085e-32,1.905995500222146e-37
128095,1.0,1.6032287965328328e-29,4.57133771347663e-15,2.821069038865559e-17
128096,1.0,0.0,4.465660726213363e-24,4.975028754261996e-30
128097,1.0,0.0,3.539679920884488e-42,0.0
128098,1.0,0.0,5.605193857299268e-44,2.8486996481259206e-41
128099,1.0,9.55141138933934e-34,1.0239515669824978e-13,5.588740472433402e-20
128100,1.0,0.0,5.3234491442834006e-33,2.357965025517835e-31
128101,6.700824616831461e-35,2.1019476964872256e-44,3.139336339012244e-32,1.0
128102,1.0,0.0,9.230911544469142e-21,1.4457171391261088e-32
128103,1.0,0.0,1.1374781288327255e-32,4.742727384328343e-33
128104,1.0,2.8978919504563505e-38,1.068609657114516e-34,1.007212978760906e-37
128105,6.576248851525508e-38,3.043886491599062e-32,1.3895355363090525e-27,1.0
128106,1.0,1.1477643906673072e-25,3.0536981437180374e-20,1.1012416795137905e-17
128107,1.0,1.999785563923731e-13,1.2335213739333994e-08,8.056966205316485e-10
128108,1.0,0.0,2.7641031477307543e-37,7.951247746271877e-41
128109,5.62020763261728e-10,1.6648232000881363e-13,1.0,3.820628466246472e-17
128110,1.0,4.189850425104325e-26,9.398082525807242e-29,4.453364673909447e-30
128111,5.450658595045383e-29,4.280529158563262e-34,1.0,4.2108554043381175e-34
128112,1.0,3.7018101532068693e-41,2.1390846291354242e-26,9.17993717472225e-33
128113,1.0,2.7717683624344882e-42,3.9421607349653627e-26,4.167461502139739e-30
128114,1.0,1.0933437315230332e-12,8.523333406250388e-14,5.14717921062946e-11
128115,2.093851758644405e-09,1.0,2.866834374060101e-13,3.7201127869314785e-17
128116,1.0,0.0,1.8366056037759073e-35,1.401298464324817e-45
128117,1.0,0.0,5.421371234914955e-24,2.2194462633141606e-35
128118,1.0,0.0,2.8498282801862366e-33,0.0
128119,1.0,5.629444539934896e-25,7.551573342273107e-21,4.681405553653006e-22
128120,0.0,0.0,1.4133453263291281e-36,1.0
128121,1.0,8.080050473021426e-21,6.202381824916451e-20,8.700333342653195e-21
128122,1.0,2.223768448097978e-20,9.155263696408537e-22,4.658026622837014e-14
128123,1.0,3.637394592775523e-37,3.777932167430495e-32,8.182106489070266e-34
128124,1.0,1.9744325592788553e-18,2.5017560638783476e-21,2.4097797921998518e-23
128125,3.835501194985926e-21,1.0,2.436792345969664e-22,1.5760183369260577e-32
128126,3.2377969633438737e-21,1.2933926459955464e-34,2.744286792727959e-23,1.0
128127,8.803697788134501e-13,1.0,1.0869421682158098e-11,3.1450873563126926e-26
128128,9.893552653059132e-19,4.114207452674959e-33,1.0,1.485894424827711e-34
128129,1.898344143838012e-18,9.38358110175565e-35,1.0,2.3272316220012497e-25
128130,1.0,0.0,8.921767758554967e-33,4.0142997107513035e-41
128131,1.0,0.0,6.018310959365652e-24,7.393495798107403e-34
128132,4.4369549984668835e-28,8.108898904952962e-34,1.0,1.0930128021733573e-42
128133,1.0,0.0,1.9383281261079485e-25,3.1177153221131417e-37
128134,1.4888198369962571e-22,3.489973151279608e-21,1.0,1.4788030633068814e-27
128135,1.0,6.521362793274834e-41,6.008347897218633e-34,4.897866534397102e-35
128136,5.552972100303229e-21,3.6116526098031486e-28,1.0,4.220108414649791e-31
128137,1.0,0.0,7.83859129738489e-30,3.4112088776751887e-40
128138,1.0,1.5983564532340645e-36,8.647792671913159e-20,5.233731123391184e-23
128139,4.632003483708404e-15,1.0,1.740941939221141e-11,5.461367370278179e-25
128140,2.9573960317309544e-29,1.8179659228235331e-28,1.0,4.817598292952061e-33
128141,1.0,6.67984964958997e-41,8.572788904169207e-24,2.6330442716362453e-28
128142,1.0,6.89214636693518e-41,2.460491541233843e-28,5.332897822976608e-34
128143,1.0,5.861880867379502e-23,5.856802034600469e-17,3.696239176548006e-15
128144,1.0,3.45871740936392e-23,8.070760992026985e-14,4.4173032473591306e-14
128145,1.0,1.0976875752273343e-20,8.498395062217327e-15,3.0069490056542844e-14
128146,2.4307780181059835e-13,8.125718946644661e-25,1.0,1.0017908718469915e-22
128147,1.0,4.4209780501189746e-33,4.602335734523071e-18,1.1396083051117618e-21
128148,1.0,2.6658303400445214e-28,2.0076278692878619e-13,7.621729405768827e-20
128149,2.5549412130056084e-17,2.6891283053755206e-20,1.0,9.418519112522344e-26
128150,1.0,3.390992752404644e-30,1.4745415242646984e-31,2.626790004101735e-31
128151,1.0,6.548333585378714e-24,7.510008970520737e-20,6.642154545561524e-15
128152,1.0,0.0,1.548089693176474e-33,1.5414283107572988e-44
128153,1.0,2.071454227686425e-18,1.9360802009308634e-19,3.903270923193788e-18
128154,2.3541814200656927e-43,2.802596928649634e-45,9.480586596100496e-27,1.0
128155,2.108042519980571e-19,1.1079926456712334e-31,1.0,2.263891958464985e-22
128156,1.0,4.1128693138798043e-20,1.839294050398621e-09,2.4550122363554863e-16
128157,1.0,4.83052147213349e-31,1.0369677573326068e-22,3.22601335331329e-27
128158,1.9647551664974443e-18,1.4059675305475475e-21,2.035063024097917e-20,1.0
128159,1.0,0.0,1.2490465017211766e-32,5.7432637949891925e-40
128160,1.0,0.0,1.1469718987545463e-33,2.798404961109188e-36
128161,1.0,5.726505394067611e-23,2.6120500933685145e-17,3.003082787294013e-16
128162,1.0,6.122132860788693e-41,4.674670409127801e-25,2.942234148243766e-32
128163,4.70451494988153e-23,1.3835027764624132e-24,1.0,5.550539591535084e-20
128164,1.0,2.1440265568372469e-19,7.224162027397166e-17,3.153872254308714e-17
128165,1.0,2.1165569856499154e-29,2.995401923993379e-26,2.0049782168228414e-22
128166,1.0,0.0,1.3804138141226038e-31,6.452076992004757e-39
128167,2.9319249307868024e-18,1.858626895751721e-24,8.920869064365209e-21,1.0
128168,1.0,9.358110766798528e-39,5.120530451238965e-24,1.6019048653445186e-26
128169,1.0,1.645903120110034e-26,1.3257758606222136e-11,8.573968718199895e-16
128170,1.0,1.9684518167084568e-35,1.0855308235189176e-23,1.0888049458703883e-27
128171,1.0,1.0564538610244312e-12,1.1215785938878398e-10,8.441119803137553e-09
128172,1.0,5.129703874446019e-30,3.7571961857174977e-23,4.8169328768776776e-12
128173,1.0,7.8723225257837645e-25,2.647879529441928e-29,3.966692793025684e-24
128174,5.123827532370191e-26,6.916319118430297e-30,1.0,9.116203539517348e-28
128175,1.0,1.006614549379764e-28,4.2841109983497345e-17,1.0433576740482552e-19
128176,3.5938637974689355e-23,1.909444936521928e-37,1.0,1.8081730471794677e-35
128177,1.36741086356205e-39,1.3225454906297624e-41,9.10020079501644e-25,1.0
128178,8.245240164087224e-42,0.0,1.0,5.62984682818168e-27
128179,7.428413600151822e-18,3.3524751347373374e-20,1.0,2.411600640941283e-23
128180,1.0,7.6339367905112485e-31,1.3694382813064093e-13,3.3375934971657514e-22
128181,1.0,5.653845144261066e-19,2.541544692113067e-18,2.0399497460376096e-22
128182,1.0,0.0,6.786023403512159e-27,9.219321319487864e-31
128183,1.0,0.0,4.628174078049357e-21,3.0440457143777507e-27
128184,2.802596928649634e-45,3.3726185192661476e-39,2.988704378667648e-32,1.0
128185,1.7142458196652044e-33,6.854325779807196e-32,2.7665891374816103e-32,1.0
128186,1.0,0.0,5.021436895074268e-30,1.242139433162313e-37
128187,1.0,1.5489808189134432e-34,3.4726176257144094e-20,6.022868751927358e-28
128188,1.0,0.0,7.069857636882389e-39,3.196526724348965e-35
128189,1.0,6.794165924306483e-13,1.506796125589141e-13,7.946146152343915e-19
128190,1.0,6.434751337791845e-38,1.273708051115976e-29,8.78179989363452e-27
128191,9.636535306673353e-27,2.6882306917903614e-24,2.813710591355243e-22,1.0
128192,4.54818364434696e-16,8.012269407140047e-16,1.0,5.068745497255445e-21
128193,2.942726775082116e-44,0.0,2.454077857613743e-37,1.0
128194,1.0,3.549364294571437e-39,6.629114237390626e-39,1.5428931945407408e-36
128195,1.0,0.0,1.0381914383687857e-21,2.8602559884053917e-37
128196,1.0,2.42225756012514e-24,1.6605907998473746e-19,4.016463093697368e-19
128197,3.214035212018712e-13,1.0064591168942524e-13,1.0,4.79918567993648e-13
128198,1.0,4.128846912383306e-32,6.925922388413417e-17,1.048426119753123e-24
128199,1.0,3.210755188069581e-33,4.758876380379487e-25,2.1392375190840594e-28
128200,1.0,1.0779221629591048e-37,4.655285891978063e-20,1.6175086264944275e-25
128201,1.0,2.0455739140841647e-24,1.995374962931108e-19,8.564813520417422e-24
128202,2.986515950793802e-39,3.1015517169604426e-34,5.827903933994037e-22,1.0
128203,1.0,2.914532757949878e-23,2.145143784826331e-11,4.2075115390942285e-21
128204,3.7495666290788133e-37,1.504675390946619e-37,8.046484100716361e-23,1.0
128205,1.1525095761694614e-21,4.204357946929889e-25,9.671994297003107e-21,1.0
128206,1.0,0.0,2.9687449190873767e-36,5.465064010866787e-44
128207,1.0,0.0,1.4269178987837895e-33,2.881065194369979e-35
128208,1.0,2.6791595873371866e-17,4.724573596931458e-13,4.0362580899094835e-13
128209,1.8335884840677086e-20,1.0,1.8966176323090417e-22,5.3308215524122734e-27
128210,1.0,1.6171881109325557e-39,4.905797798983689e-19,7.675836463800263e-32
128211,1.0,6.025113228065282e-23,1.5710461520687886e-27,5.1342219211099806e-24
128212,1.0,5.61610469943633e-32,3.6036786453851673e-16,5.88010844522772e-24
128213,1.8862138082786022e-29,1.001551176929803e-35,1.0,4.882963584874954e-34
128214,1.0,8.001414231294705e-43,3.030622940997197e-38,7.847271400218976e-44
128215,9.095572679351963e-20,3.637500853188747e-32,6.2712927352132414e-24,1.0
128216,1.0,2.8183278748111604e-31,2.050855732275072e-24,1.5947803910920124e-22
128217,1.0,2.6732151212564843e-34,1.8491277245717193e-18,7.943333319281431e-25
128218,1.5270437565538929e-27,3.088779502477728e-32,1.0,3.410942537230189e-32
128219,1.0,8.23549218490246e-35,6.0750874534745015e-28,2.4664141417395233e-26
128220,1.0,7.87938124523201e-33,1.453021242342628e-24,1.057552767109987e-23
128221,1.0,8.769465919591138e-41,2.2216332221141677e-26,1.5895946870666848e-28
128222,1.0,4.521990144376185e-42,2.9734531843522935e-33,3.025515488354426e-40
128223,1.401298464324817e-45,0.0,4.398566699307571e-35,1.0
128224,1.0,4.6377365655466555e-28,5.550670615572756e-26,8.855931057385157e-15
128225,1.0,2.709600574423021e-34,3.741272976899259e-18,3.95581495334532e-23
128226,2.4790673387715858e-23,1.907823420400368e-20,1.0,9.022809595909732e-24
128227,1.0,7.704318818798846e-25,3.322197050337032e-15,2.757065111788656e-17
128228,2.152394441202919e-42,2.4943112664981744e-43,1.3113460442535733e-36,1.0
128229,3.299755537722223e-21,6.3008878285431636e-30,3.8759499020013533e-28,1.0
128230,2.7925789533357625e-16,1.0510892722971697e-16,1.0,1.4879391842361046e-23
128231,1.0,1.8290448205599675e-38,1.2427161707684108e-32,1.314011207209828e-34
128232,1.0,4.541077230758753e-38,2.2501044447787584e-25,7.10992784230316e-27
128233,1.0,0.0,1.98975834423214e-26,5.704005577732054e-38
128234,1.0,2.2441748663312623e-38,4.724189456402104e-23,2.3353299282317346e-28
128235,1.0,1.7874682951234502e-40,2.0280895886548946e-26,1.074493140897633e-24
128236,4.937548938069454e-25,5.511422349614422e-20,1.0,4.284518540851988e-25
128237,1.0,3.3007391879486936e-20,6.868366584950488e-21,2.803324194928949e-18
128238,1.6902124231471527e-12,1.0,2.3502237126410147e-24,2.774158768618561e-30
128239,1.0,1.6789372005320844e-24,1.15534853548354e-14,8.09323900710376e-17
128240,1.0,3.330317044175993e-23,1.9217756632004073e-19,2.185263061336664e-19
128241,7.793761388935748e-19,3.368405205275627e-30,1.0,1.2093777027700506e-29
128242,2.786653051053677e-30,9.388559581129842e-41,7.815608122115578e-28,1.0
128243,0.0,0.0,1.0262927788398753e-34,1.0
128244,1.0,8.14240039656169e-28,1.871858027419217e-20,3.03587141287759e-26
128245,1.0,4.612331856371206e-40,1.184648047127204e-21,1.808403869005599e-24
128246,6.48649569113886e-26,2.1454638399456757e-29,3.9586470034381085e-26,1.0
128247,1.0,2.369263971257487e-30,5.582592710267236e-24,2.773269542385779e-23
128248,1.0,3.287319747896019e-27,1.197008601366029e-21,7.319766476921491e-21
128249,1.0,3.6767180483691856e-31,4.427379036303636e-12,2.077563788322953e-14
128250,1.0,1.995769844738374e-20,1.6639406595197331e-13,1.9880461489077427e-16
128251,1.9241229213644063e-41,2.563395280789388e-41,2.797111127752093e-23,1.0
128252,1.680929770072891e-17,6.534554372011201e-18,1.0,1.0867027355581913e-24
128253,1.0,0.0,1.0366004272145649e-36,5.605193857299268e-44
128254,1.8104247708909757e-18,2.8469010114855414e-21,1.143169967922624e-21,1.0
128255,1.0,0.0,1.8105432719737263e-32,1.602707092602223e-39
128256,2.866763786629532e-39,1.0903096960904282e-34,4.577232085051939e-24,1.0
128257,1.0,2.291758312169736e-22,6.013579065022747e-18,5.02431483158948e-21
128258,1.0,3.7196435963120027e-25,3.4234969787563366e-24,2.0917451540058453e-23
128259,1.0,2.805933254827869e-34,7.643006643158132e-14,4.170424928642156e-20
128260,1.1356403014581183e-39,5.142765364072079e-43,4.7935787189319384e-35,1.0
128261,1.0,1.0223930992898964e-34,2.031432193962885e-21,1.6900903869364884e-19
128262,1.0,0.0,0.0,0.0
128263,3.0033127419452614e-23,3.329395539391047e-27,1.5861860414360122e-26,1.0
128264,1.0,7.196232942874303e-09,1.0649212012812944e-22,2.141251152082413e-12
128265,1.0,7.234578604603326e-34,4.066622967459788e-15,6.9081460762321715e-22
128266,1.554806457193525e-11,1.0,1.1161348337982605e-21,2.3979776497817795e-12
128267,1.8104776159076637e-42,4.203895392974451e-45,8.591174429226982e-27,1.0
128268,1.0,5.97233405495237e-41,1.2672665113446564e-30,7.466579873033266e-30
128269,1.0,2.1236129283915687e-18,8.874129729663505e-14,6.687508289447545e-16
128270,1.0,0.0,4.6146453912038556e-24,1.545047304171264e-38
128271,1.0,4.2439599196100396e-35,2.5664477750527323e-25,3.218169714725281e-28
128272,1.2517549317921774e-26,1.0545517807667492e-30,6.900332738315385e-27,1.0
128273,0.0,0.0,2.4821263822003212e-36,1.0
128274,1.0,2.2883203922424263e-42,7.445401727456083e-27,3.4816229681253583e-28
128275,0.0,0.0,3.396887607369789e-41,1.0
128276,1.0,1.6617804051216738e-21,1.807479404862533e-13,2.540975227892161e-16
128277,1.0,0.0,1.1698551376671555e-29,2.0036299740397952e-32
128278,1.0,7.208415828875166e-32,8.487016846805431e-24,1.5082268250066527e-22
128279,2.581525645623887e-28,1.2768079876485971e-35,1.1210910313095218e-25,1.0
128280,1.401298464324817e-45,5.5491419187262756e-43,1.0,0.0
128281,1.0,6.05609687903577e-26,6.189556942695851e-17,1.0509598516185296e-18
128282,1.0,6.045325495926369e-16,1.469793836743776e-19,7.567611114192545e-20
128283,2.942726775082116e-44,2.802596928649634e-43,1.5907177931137542e-27,1.0
128284,1.0,7.003745776634009e-40,2.0123027372973825e-15,5.716481535760194e-25
128285,1.0,1.3307309811478114e-30,2.0865712015350153e-17,3.9671183834840507e-23
128286,1.0,1.5807384638473953e-25,1.5397084214972906e-26,3.103021348541782e-25
128287,9.767750945576137e-40,5.7327120175528266e-42,2.975205691001109e-22,1.0
128288,1.0,0.0,5.5782272696518015e-39,0.0
128289,1.0,3.524343223928027e-28,3.854619669347581e-25,3.756037380602164e-22
128290,3.242599403501754e-32,3.3934474196398716e-39,1.2567055202697502e-28,1.0
128291,1.0,0.0,3.4071192418541396e-32,2.374649615004312e-36
128292,1.0,4.361541470210993e-41,1.26503083393685e-29,1.8982920793133013e-27
128293,1.0,6.216681002309743e-15,5.897449028156835e-17,6.981174744609509e-17
128294,8.910233403908516e-34,1.8216880036222622e-44,1.0,1.9016815188218144e-37
128295,9.364643401866345e-17,1.0,1.3792975561919063e-24,1.3878936674295233e-34
128296,1.0,3.5106987324957724e-27,1.7711071170524285e-24,2.8678464313001336e-24
128297,1.0,1.250158868472651e-22,1.0347807158248753e-18,3.2712180085375354e-21
128298,1.0,1.1535381750592227e-22,2.1426237060812422e-16,8.120426514779356e-16
128299,1.0,6.196100665098151e-32,4.0761912147319564e-22,6.741319728371077e-24
128300,1.0,3.5959257066185255e-28,1.3874482975698063e-20,1.7254751298237826e-21
128301,1.0,0.0,1.8216880036222622e-44,0.0
128302,1.0,3.056366816140788e-35,4.265985382478768e-28,3.56322585246421e-26
128303,1.0,1.4444995326901683e-31,2.5874387780114413e-22,3.1926084358508195e-24
128304,1.0,4.954991369852553e-42,1.0221487685697586e-24,3.2899166718330306e-27
128305,1.0,3.35007808873787e-24,3.1552171155678755e-19,2.1156866381928412e-20
128306,1.0,0.0,8.510900524189915e-34,4.847753052087388e-35
128307,4.064808683787515e-30,1.776043483500327e-27,1.0,6.806999422153931e-34
128308,1.0,8.43203212834295e-38,7.673464698567799e-17,2.775747322934642e-22
128309,1.0,2.223384392743993e-22,1.9585543520848728e-23,1.7820627251651842e-20
128310,2.8259986130038586e-41,1.8735360468022804e-42,1.0947580900842425e-24,1.0
128311,1.0,1.0339124565221527e-26,8.383301691727851e-11,5.003576536671885e-23
128312,1.0,4.673648161625888e-35,7.006492321624085e-45,1.1210387714598537e-44
128313,1.0,3.0853636832545413e-25,4.2502069572125656e-12,1.3554252985698836e-15
128314,1.0,5.005846663055891e-16,3.967020699027484e-19,2.6618149280869738e-14
128315,1.0,2.2636575392703095e-41,1.7912681327434766e-30,6.435141790666962e-31
128316,1.0,1.397351130187938e-32,4.397105132121147e-21,3.2092229622796384e-19
